id,room,area,toilet,x,y,khoang_cach,n_hospital,price
4871,2,70.0,1,20.9838075,105.7898185,6.1,1,34.85621342155016
7311,2,65.0,2,20.98483658,105.8598557,8.01,1,37.34339594445312
4030,3,108.0,2,21.04015923,105.7613144,4.35,1,28.805555554999998
6016,3,104.0,2,21.01743507,105.7803955,3.52,0,36.0759580891446
9250,2,78.0,2,20.96212379,105.8746014,10.68,0,31.1309192575
4711,2,72.0,2,21.00522614,105.7389145,7.58,0,42.56890168615384
7524,3,100.0,2,21.02741051,105.7935104,1.91,0,25.71428571
2079,2,58.0,1,20.99477196,105.8061295,4.82,5,25.302149611666668
9624,2,72.0,2,21.05903693,105.8681854,6.55,1,43.3886745075
2008,2,72.0,2,21.00580597,105.7943726,3.85,2,22.5
5152,2,70.0,2,20.99727631,105.8029861,4.57,5,27.902147130461536
8056,1,30.6,1,21.00885201,105.7439194,6.97,0,42.51017533498023
7566,2,64.0,2,21.00885201,105.7439194,6.97,0,48.87099820566177
5892,3,127.1,2,20.96333122,105.763916,8.94,2,44.0
10260,3,107.0,2,21.01684952,105.7839737,3.33,1,24.375
2220,2,78.0,2,21.04423332,105.7673187,3.74,0,24.297927719655174
7667,2,50.0,1,20.9837461,105.8411144,6.95,2,19.11764706
5943,2,55.0,1,20.99927711,105.7381134,7.96,0,48.992454529784965
6774,3,114.0,3,21.06583214,105.8265076,3.16,0,38.031746033333334
4324,3,96.0,2,21.02681732,105.7876663,2.34,0,37.40665640361913
1595,2,83.0,2,20.97602463,105.7615967,7.96,1,35.42236003066666
106,2,84.0,1,20.96246719,105.792366,8.14,2,40.64986659190477
925,2,47.0,2,21.0261015,105.823328,2.51,1,37.34339594445312
10810,3,150.0,2,21.0151062,105.7248459,8.46,0,35.97465177415094
7410,2,80.0,2,21.02956772,105.7918777,1.85,0,30.620408801742432
5006,2,70.0,2,21.04049873,105.9047928,10.01,1,31.428350968666674
3349,3,84.7,2,20.99895859,105.7880325,4.7,3,56.369129699999995
1211,2,78.0,2,20.97843933,105.772644,7.2,2,41.16089476627452
10069,2,87.0,2,21.06303596,105.7959747,2.19,1,58.34029802666662
5103,2,60.0,1,21.0387557,105.7922448,1.31,1,22.5
816,3,75.0,2,20.9732914,105.8200073,7.13,0,45.977164058085805
3187,5,186.0,3,21.03445816,105.7696533,3.61,0,30.5
6935,3,117.0,2,20.97447205,105.7608795,8.13,1,34.76821192
7531,2,82.0,2,21.01875877,105.7947769,2.61,2,33.25419248095239
165,3,112.7,2,20.96875381,105.7921066,7.52,4,51.85045318571429
5391,2,68.5,1,20.97145653,105.8281708,7.52,0,36.2143279080696
7296,2,70.0,2,21.02496719,105.7713165,3.79,0,32.644492728125
10733,2,82.0,2,21.08334923,105.81073,4.09,0,35.326281850755656
7327,3,75.0,2,20.97993279,105.8646317,8.69,0,42.51017533498023
2191,2,65.0,1,21.0024147,105.9641113,16.45,0,28.57142857
2690,3,175.0,2,21.00695801,105.8010788,3.61,3,32.51908271741935
10874,2,80.0,2,21.06853676,105.8027649,2.57,0,24.577128347714297
5278,3,114.0,2,20.98337555,105.7835312,6.32,3,38.33631483400001
2068,2,81.0,2,21.04574585,105.8663788,6.17,3,40.63517064086957
5826,1,30.0,1,21.00893211,105.7440033,6.96,0,46.68944766558065
4797,4,167.0,3,21.02295303,105.8098145,2.06,3,40.2302241518421
8830,2,59.0,1,21.002415,105.96411,16.45,0,49.028477567743565
2020,2,71.0,2,20.95658875,105.8448868,9.52,2,24.906148658157896
9381,2,26.0,1,20.9877606,105.8006384,5.53,3,38.598844934677416
10700,1,45.0,1,21.07284927,105.8124313,3.09,0,25.302149611666668
9580,3,111.0,2,20.98702621,105.7868347,5.87,1,39.0070922
9638,2,70.8,2,21.00580597,105.7943726,3.85,2,48.42873491924055
7904,2,47.0,2,21.018134,105.855273,5.63,2,22.82741731333333
3505,3,109.0,2,21.03158569,105.7682037,3.82,0,42.827488438598515
8169,3,107.7,2,21.03445816,105.7696533,3.61,0,45.977164058085805
7218,2,75.0,1,20.96246719,105.792366,8.14,2,35.0
9180,2,45.5,2,21.07284927,105.8124313,3.09,0,50.3662642159785
10058,3,120.0,3,21.02358246,105.8052292,1.93,3,58.571428569999995
2773,3,80.0,2,21.02724648,105.7860107,2.44,0,82.31266614393937
9777,2,84.0,2,21.04423332,105.7673187,3.74,0,25.0677157177922
4983,3,96.0,2,21.02681732,105.7876663,2.34,0,47.0
8235,2,97.0,2,21.073904,105.79998,3.13,0,24.297927719655174
3150,3,118.0,2,21.00056,105.80292,4.24,4,38.57253538867923
8732,2,61.0,2,21.03158569,105.7604523,4.57,1,24.577128347714297
9065,2,60.0,1,21.0024147,105.9641113,16.45,0,41.348604298120314
5125,2,92.5,2,20.997612,105.8093262,4.55,4,41.79537953666667
8274,2,50.0,1,20.9965735,105.8427701,6.0,3,51.46623950730161
9221,2,64.0,2,21.00885201,105.7439194,6.97,0,51.74092124072558
888,3,105.0,2,21.03656769,105.7604828,4.47,1,43.098137167569476
9331,2,65.0,1,21.02923775,105.7938538,1.75,0,60.0
10561,2,80.0,2,21.04437256,105.8032303,0.21,2,42.87215042726191
1294,3,101.0,2,20.97833824,105.8363342,7.19,1,32.3360188855
3340,2,86.4,2,21.00826073,105.7960434,3.57,2,52.438363091462
6190,3,90.0,2,21.04956627,105.778595,2.69,1,27.67857143
4899,3,114.0,2,20.97241211,105.761528,8.27,2,48.992454529784965
8282,1,53.0,1,20.99479103,105.8678436,7.94,0,80.0
2980,2,69.0,2,20.96246719,105.792366,8.14,2,40.78261979803922
6853,3,86.3,2,21.07024574,105.7914734,3.04,1,41.348604298120314
7408,3,153.0,2,21.03407669,105.7703552,3.55,0,56.73576309592856
4930,3,82.0,2,21.00481796,105.8046722,3.81,4,48.24195417898303
2996,3,102.0,2,21.0124321,105.767395,4.82,0,36.0
10487,3,115.0,2,21.08229256,105.7918243,4.14,1,42.47298091189728
1573,3,100.0,2,20.99433327,105.8675613,7.94,0,34.76821192
1596,2,86.0,2,20.9835701,105.7722626,6.76,2,24.239874416470588
6860,3,86.3,2,21.07024574,105.7914734,3.04,1,25.125743026666665
196,3,113.0,2,21.03600121,105.7824631,2.33,1,19.586266978805973
2227,2,62.0,2,21.00885201,105.7439194,6.97,0,34.880336400696955
9341,3,128.0,2,21.05554771,105.8085938,1.32,2,50.3662642159785
6803,3,80.0,2,21.0024147,105.9641113,16.45,0,48.4772549860825
9109,2,43.0,1,21.0216524,105.8009999,2.16,2,21.174242426666666
5600,1,48.0,1,20.99927711,105.7381134,7.96,0,41.27110101
1607,2,54.0,1,21.03512001,105.7674332,3.81,0,19.606377187857145
10691,3,141.0,2,21.04335976,105.8184891,1.38,2,39.12150537509699
712,2,91.0,2,20.97366714,105.7587128,8.31,1,35.42236003066666
9326,2,52.0,2,21.0117028,105.8368627,4.48,2,49.028477567743565
1248,3,151.0,2,21.00966644,105.7937469,3.5,2,34.65746131021164
3802,3,88.0,2,21.04437256,105.8032303,0.21,2,60.0
7455,2,52.0,1,20.96273422,105.8643417,9.99,1,35.42236003066666
82,2,65.0,2,21.00580597,105.7943726,3.85,2,32.30769230999999
6952,3,86.0,2,21.0555439,105.80513,1.26,2,53.051870726551705
3597,2,70.0,2,20.97952843,105.7875671,6.57,3,24.297927719655174
6021,3,86.0,2,21.03512001,105.7674332,3.81,0,35.28433200590909
2371,2,73.0,2,21.0124321,105.767395,4.82,0,27.21088435
5710,2,70.0,2,21.06287956,105.7222366,8.49,0,34.68944929929291
2368,2,77.0,2,21.04423332,105.7673187,3.74,0,37.71108017627271
1508,2,90.0,2,21.04785919,105.8846817,8.01,4,38.598844934677416
983,2,70.0,2,20.98543167,105.8393402,6.71,2,60.0
2960,3,181.0,3,21.00695801,105.8010788,3.61,3,137.716263
8454,2,48.0,1,20.96433449,105.8272934,8.18,1,38.266804655486105
4686,2,55.0,1,21.07284927,105.8124313,3.09,0,54.50200854275683
8605,2,59.0,2,21.03506279,105.7496643,5.56,1,51.074390251538325
5484,2,64.0,1,21.03244019,105.778595,2.81,0,91.9678714925
6009,2,55.0,2,21.00885201,105.7439194,6.97,0,48.46585531
191,2,63.86,2,21.00580597,105.7943726,3.85,2,31.86681315942856
2877,2,86.8,2,21.05967522,105.8040771,1.68,2,40.63517064086957
1835,2,78.78,2,21.04015923,105.7613144,4.35,1,41.81862319298076
6606,3,80.0,2,21.0024147,105.9641113,16.45,0,21.09589041
930,2,86.8,2,21.05967522,105.8040771,1.68,2,36.82098765666667
7674,3,87.0,2,21.03717804,105.8730698,6.86,2,38.5493801953846
10377,3,110.0,2,21.0203116,105.8083282,2.29,3,30.0
10876,2,45.0,2,21.07284927,105.8124313,3.09,0,22.92307692
7863,3,100.0,2,21.03445816,105.7696533,3.61,0,31.840390672637355
7253,2,66.0,2,21.05239868,105.7801819,2.63,1,48.735632183999996
1985,3,115.0,2,21.03326988,105.8167038,1.54,2,42.32843145
2935,2,68.0,2,21.08234978,105.8717575,7.78,0,35.326281850755656
8998,2,54.0,2,20.95876884,105.8463135,9.39,2,38.75
3718,2,95.0,2,21.00966644,105.7937469,3.5,2,51.05561127591837
4843,2,83.8,2,20.96040535,105.794693,8.31,2,35.28433200590909
9194,3,141.0,4,21.07865143,105.8026123,3.58,0,41.33655196
1110,2,75.0,2,20.9952507,105.7844086,5.18,1,45.22011533595622
10525,1,48.0,1,21.04431725,105.877861,7.32,3,35.141638744
822,2,65.0,2,21.03506279,105.7496643,5.56,1,85.94500881333335
705,3,78.28,2,21.05760002,105.8845978,8.12,2,38.85442496517243
6831,3,86.3,2,21.07024574,105.7914734,3.04,1,56.69375893433627
788,2,65.0,2,20.97499894,105.82363,7.05,0,22.5
7405,3,80.0,2,21.0024147,105.9641113,16.45,0,35.0
4084,3,105.7,2,21.06616592,105.7981186,2.42,1,42.086021671025634
7564,3,99.0,2,20.95876884,105.8463135,9.39,2,59.82454450703704
370,2,70.0,2,20.97321701,105.7788544,7.43,4,40.78261979803922
4107,3,112.0,2,21.06443024,105.7984238,2.24,1,40.63517064086957
