id,room,area,toilet,x,y,khoang_cach,n_hospital,price
121,3,98.4,2,21.07865143,105.8026123,3.58,0,45.4594363384667
7611,3,100.0,2,21.02741051,105.7935104,1.91,0,40.20691441429046
614,1,45.1,1,21.02358246,105.8052292,1.93,3,32.05526802578446
8856,3,80.0,2,21.0024147,105.9641113,16.45,0,45.6859272402929
8831,2,80.0,2,20.99599457,105.8612671,7.35,0,39.140033182134744
4230,2,85.0,2,21.08014297,105.8136902,3.83,0,40.3099865943323
10536,3,126.0,2,21.06357574,105.795311,2.27,1,40.82565185669788
932,3,85.0,2,21.06510162,105.8886566,8.68,2,39.83168424341712
4215,2,64.0,2,21.00885201,105.7439194,6.97,0,27.97233295664451
6457,2,83.0,2,20.99433327,105.8675613,7.94,0,45.47188563715237
225,2,45.0,1,20.97776985,105.836113,7.23,1,38.787708396449155
46,2,63.0,2,21.0024147,105.9641113,16.45,0,47.68560086871818
164,3,137.0,2,20.98651886,105.7863998,5.93,1,40.92384829477458
6551,2,55.0,2,20.98554039,105.7989426,5.77,2,44.29404120901628
6647,3,164.0,2,21.00557899,105.8037491,3.74,3,26.2729982990681
2515,2,63.5,1,20.95438957,105.7445679,10.7,0,30.788819049920196
6889,2,91.0,2,20.97332001,105.7782822,7.45,4,47.16633328929887
7924,2,71.0,2,20.95890427,105.8381805,9.04,2,39.44973845859963
8182,2,68.0,2,20.99835014,105.806366,4.46,4,31.723938288929148
1310,3,95.0,2,20.97447205,105.7608795,8.13,1,27.011674375134586
4289,4,203.0,2,21.02097893,105.7910614,2.58,2,43.10443689090248
8539,3,130.0,2,20.99993896,105.8363724,5.34,3,42.85353484585449
9836,3,135.0,3,21.00048828,105.8071594,4.25,4,41.72201203420568
1863,3,94.0,2,21.03272629,105.753746,5.2,1,43.10443689090248
4459,3,90.0,2,20.97309303,105.8383713,7.75,1,41.789529649501794
1000,2,67.0,2,21.03512001,105.7674332,3.81,0,44.14341883535972
5954,3,99.0,2,21.08234978,105.8717575,7.78,0,41.25562804741188
985,3,126.0,2,20.99069977,105.8142776,5.31,2,42.927293380378934
7406,4,156.0,2,20.9934864,105.8069077,4.95,5,33.8780591927367
7807,3,125.0,2,21.00896263,105.793129,3.59,2,40.72403360768919
4471,3,96.8,2,21.00968742,105.7215958,8.95,0,23.206780368164075
59,1,47.0,1,21.00885201,105.7439194,6.97,0,39.57320308465234
6814,1,31.0,1,21.0024147,105.9641113,16.45,0,33.57319901714058
345,3,101.0,2,20.97309303,105.8383713,7.75,1,54.04023979852268
7169,2,61.0,1,21.07024574,105.7914734,3.04,1,36.78053875289783
1900,1,31.0,1,21.0024147,105.9641113,16.45,0,39.90397984877383
7357,3,115.0,2,21.01743507,105.7803955,3.52,0,55.72411521491218
1615,3,119.6,2,21.00557899,105.8037491,3.74,3,27.780503025516758
3795,2,62.0,2,20.98009872,105.8742447,9.37,0,43.55982986934811
5285,2,71.2,2,20.99629784,105.8056335,4.66,5,30.434314277643782
9163,3,116.0,2,21.04423332,105.7673187,3.74,0,40.91217936990483
2664,4,127.0,3,20.94645882,105.8557816,10.92,3,41.87412573749034
4178,2,66.0,2,21.04615211,105.9156494,11.1,1,52.30342002514088
3586,2,70.0,1,20.93970299,105.7872543,10.47,0,37.363075121242
7365,2,91.0,2,21.01682663,105.8152237,2.81,4,34.4574245877848
4822,3,100.0,2,20.94645882,105.8557816,10.92,3,31.987157562769887
9434,2,70.0,2,20.96246719,105.792366,8.14,2,37.878376472906325
6062,3,103.0,2,21.00522614,105.8050613,3.77,4,36.61385222502229
6856,3,86.3,2,21.07024574,105.7914734,3.04,1,26.522719127241963
5021,2,75.0,2,20.97309303,105.8383713,7.75,1,30.561703292285603
10723,2,74.0,2,20.96246719,105.792366,8.14,2,33.23414686412412
9462,4,132.0,3,21.06575012,105.7982101,2.37,1,40.00767260380117
4384,3,82.0,2,21.0307312,105.7613297,4.51,1,33.06144318293714
5305,2,54.0,1,20.9525795,105.757576,10.19,0,43.590408009548135
4898,2,74.8,2,20.97602463,105.7615967,7.96,1,44.3071444758494
565,2,81.7,2,21.02216148,105.7717972,3.89,0,42.33519671007808
2184,2,90.0,2,21.04785919,105.8846817,8.01,4,30.108151467278297
1185,2,77.0,2,21.05226898,105.8848114,8.06,5,47.208290205619306
8134,1,43.0,1,20.99927711,105.7381134,7.96,0,43.05823274941366
8975,1,50.0,1,21.0499622,105.7897558,1.65,1,41.061254268275704
5468,1,45.0,1,21.07284927,105.8124313,3.09,0,49.465399142766266
4536,2,78.0,2,21.04423332,105.7673187,3.74,0,40.340863546710615
6331,2,73.0,2,21.0201683,105.7807541,3.3,0,45.83151669982607
1352,2,120.0,2,20.99479103,105.8678436,7.94,0,42.117853343110866
3702,3,100.0,2,21.00346756,105.8024445,3.95,4,26.7087206431198
1593,2,98.0,2,20.98651886,105.7863998,5.93,1,35.58661651787363
2875,2,70.0,2,20.95020294,105.791069,9.37,1,47.90261903694353
4047,2,48.0,1,21.0086145,105.834091,4.52,2,48.07355645407742
10375,3,80.5,2,20.95977592,105.7418823,10.42,0,28.02423700893569
5914,2,69.0,2,21.04118156,105.7353592,6.94,1,26.705537097429797
7748,2,70.0,2,20.99893761,105.8801956,8.74,0,42.661152970373465
10140,3,100.0,2,21.04437256,105.8032303,0.21,2,28.325521620574204
9008,2,70.0,2,21.0024147,105.9641113,16.45,0,23.51766414694988
1874,3,118.0,2,21.00056,105.80292,4.24,4,44.06663268725501
7395,3,160.0,2,20.95828247,105.7671967,9.26,2,38.458380991586104
7677,3,100.0,2,21.04044151,105.7807159,2.41,1,27.302740390811444
2801,2,86.0,2,21.03656769,105.7604828,4.47,1,31.617735652390806
5650,4,230.0,3,20.98345757,105.7856445,6.24,3,35.978580779738394
6688,3,164.0,2,21.00557899,105.8037491,3.74,3,43.6504347560886
4244,2,47.0,1,21.00893211,105.7440033,6.96,0,40.40395256915738
4921,2,71.0,2,20.98464203,105.7747192,6.55,3,39.24703502462189
4739,2,75.0,2,20.9732914,105.8200073,7.13,0,44.29404120901628
1116,2,65.45,2,21.03597832,105.9062958,10.18,1,34.34178069608073
2190,2,68.0,2,20.9732914,105.8200073,7.13,0,53.674233697486684
824,2,55.0,2,20.95438957,105.7445679,10.7,0,20.57908587728484
6117,2,80.0,2,21.04015923,105.7613144,4.35,1,37.616567872178926
8291,2,50.0,1,20.9965735,105.8427701,6.0,3,43.93712176259626
6524,2,96.0,2,20.98543167,105.8393402,6.71,2,52.49921743065129
7596,3,85.0,2,20.97634506,105.7614975,7.94,1,40.386460718477586
4831,3,133.0,2,21.02114296,105.8093491,2.23,3,47.17013538225289
9285,2,75.0,2,21.01414871,105.7887268,3.29,2,30.1107915535981
10135,3,135.0,2,21.04117203,105.8250961,2.05,4,29.826952680677294
8635,2,64.0,2,20.99816513,105.801506,4.49,5,29.52128062671046
6259,1,46.5,1,21.0024147,105.9641113,16.45,0,23.32234857282529
8690,3,77.0,2,21.00580597,105.7943726,3.85,2,29.76127297784868
703,2,48.0,1,21.0194587,105.8277431,3.29,2,43.98393022859994
5427,3,117.0,2,20.96345901,105.762764,8.99,2,41.11093409252574
10558,2,62.0,2,21.07024574,105.7914734,3.04,1,44.25263933617695
7789,3,121.0,2,21.03413582,105.7641068,4.15,1,37.18757111540085
2321,2,72.0,2,21.00580597,105.7943726,3.85,2,53.58156980894851
4761,2,77.8,2,20.98434067,105.7768097,6.49,3,35.84617875605262
10513,2,75.1,2,21.01028824,105.9401245,13.93,1,29.841958858099034
7135,1,48.0,1,20.9732914,105.8200073,7.13,0,29.716642335712205
5383,4,127.0,3,20.94645882,105.8557816,10.92,3,43.838254012983136
10610,2,71.2,2,21.01609802,105.7924881,2.95,2,33.717877876204625
411,2,75.0,1,21.06269073,105.9083328,10.55,2,27.761972870174418
3768,2,62.0,2,20.98009872,105.8742447,9.37,0,36.202106076431086
6681,3,83.0,2,20.99727631,105.8029861,4.57,5,44.145274758878834
2294,2,68.0,2,21.02097893,105.7910614,2.58,2,53.56247716381736
8713,3,81.0,2,21.02216148,105.7717972,3.89,0,27.24667704364662
6173,2,70.0,2,21.03040504,105.7770309,3.04,0,31.93582736710813
5050,3,140.0,2,21.06587982,105.801384,2.32,1,30.912711303967907
1033,3,85.0,2,21.05760002,105.8845978,8.12,2,47.246508942355256
474,2,71.0,2,21.00580597,105.7943726,3.85,2,37.043513869715504
4206,2,76.0,2,20.99479103,105.8678436,7.94,0,40.47335039240383
2036,2,81.4,2,21.01755,105.79067,2.9,2,29.355982439316765
4594,2,68.0,2,20.95828247,105.7671967,9.26,2,43.89319671597425
4315,3,82.0,2,21.0307312,105.7613297,4.51,1,42.567449025168706
2271,3,105.0,2,21.00029182,105.8160095,4.41,4,46.74037417701688
5158,2,135.0,2,21.00048828,105.8071594,4.25,4,46.89844189014253
10998,3,98.0,2,21.08234978,105.8717575,7.78,0,33.80626021640178
10548,3,81.0,2,21.00522614,105.7389145,7.58,0,39.45573108357266
5829,2,66.5,1,20.99606133,105.8234482,5.05,3,49.54323652920558
4005,2,102.0,2,21.00266647,105.8154297,4.17,4,45.14154085731325
8433,2,67.0,2,21.02097893,105.7910614,2.58,2,47.933964033506946
2159,2,80.0,2,20.96246719,105.792366,8.14,2,40.48162894427576
7039,2,65.5,2,20.98191643,105.7424927,8.71,0,43.43790872265173
2545,2,45.0,1,21.0004465,105.8300073,4.94,5,40.179364044787654
8084,2,55.0,1,21.00885201,105.7439194,6.97,0,37.13970937161323
10214,2,55.0,1,21.00657463,105.7450485,6.99,0,41.17431140403724
3610,2,62.0,1,21.03506279,105.7496643,5.56,1,43.04943017818008
838,3,123.0,2,21.07213593,105.810997,2.99,0,51.65231784712552
3924,2,72.0,1,20.97302246,105.7632751,8.13,2,49.66756612869546
6498,2,80.0,2,20.99972153,105.828331,4.92,5,50.03276160451893
1423,2,79.8,2,21.04016,105.761314,4.35,1,35.93025393727384
623,3,115.0,2,21.08229256,105.7918243,4.14,1,27.11992242062361
5777,3,99.0,2,21.07865143,105.8026123,3.58,0,47.81390154623496
2911,3,90.1,2,20.97639847,105.8145752,6.73,1,34.8545923104818
2526,3,111.0,2,21.00836563,105.8029099,3.46,3,30.436797274871317
921,3,133.0,2,20.99751663,105.795166,4.64,4,48.31062766957538
10973,3,110.0,2,21.06583977,105.7981491,2.38,1,51.3951537222425
4213,2,105.0,2,21.02941132,105.7687531,3.84,0,50.67335966641411
2287,1,49.0,1,20.95757484,105.8069,8.54,1,30.221356057832512
135,2,74.0,2,21.02097893,105.7910614,2.58,2,42.98988277647867
6981,3,115.0,2,21.09144402,105.7847214,5.25,1,50.78562744530837
6474,3,90.0,2,20.97661018,105.7615204,7.91,1,20.57908587728484
2347,2,65.0,1,21.0024147,105.9641113,16.45,0,41.56425617472535
5780,3,95.0,2,20.96418762,105.8305283,8.29,1,47.319558864462124
3395,4,135.0,3,21.01188278,105.7864456,3.6,2,37.42327122847842
9527,2,71.0,2,20.999119,105.80844,4.4,4,47.846480059867
1815,2,112.0,2,21.01410294,105.8017883,2.9,2,29.251249142003214
9951,3,94.0,2,21.05760002,105.8845978,8.12,2,38.63629471711931
1694,2,80.0,2,20.99458504,105.8633957,7.6,0,39.81903472381885
6373,2,79.0,2,20.97447205,105.7608795,8.13,1,43.28507180171486
7112,3,80.0,2,21.0024147,105.9641113,16.45,0,45.383175786260495
9659,1,33.0,1,21.0024147,105.9641113,16.45,0,40.309446878122436
7772,2,62.0,2,20.97953796,105.8416138,7.33,1,38.560418858701226
5187,4,185.0,4,21.03445816,105.7696533,3.61,0,28.030576956056727
4871,2,70.0,1,20.9838075,105.7898185,6.1,1,39.0572562716301
7311,2,65.0,2,20.98483658,105.8598557,8.01,1,46.733758722326854
4030,3,108.0,2,21.04015923,105.7613144,4.35,1,45.05178433541564
6016,3,104.0,2,21.01743507,105.7803955,3.52,0,30.346788887024054
9250,2,78.0,2,20.96212379,105.8746014,10.68,0,37.00821141995741
4711,2,72.0,2,21.00522614,105.7389145,7.58,0,47.17844415604709
7524,3,100.0,2,21.02741051,105.7935104,1.91,0,24.344135532585778
2079,2,58.0,1,20.99477196,105.8061295,4.82,5,31.13204944188069
9624,2,72.0,2,21.05903693,105.8681854,6.55,1,44.02405759366425
2008,2,72.0,2,21.00580597,105.7943726,3.85,2,28.208257035489567
5152,2,70.0,2,20.99727631,105.8029861,4.57,5,33.42405010863753
8056,1,30.6,1,21.00885201,105.7439194,6.97,0,31.93582736710813
7566,2,64.0,2,21.00885201,105.7439194,6.97,0,41.12480874082404
5892,3,127.1,2,20.96333122,105.763916,8.94,2,48.66042784580636
10260,3,107.0,2,21.01684952,105.7839737,3.33,1,43.40426635006431
2220,2,78.0,2,21.04423332,105.7673187,3.74,0,31.655928544123228
7667,2,50.0,1,20.9837461,105.8411144,6.95,2,47.302796244540836
5943,2,55.0,1,20.99927711,105.7381134,7.96,0,42.15552439040503
6774,3,114.0,3,21.06583214,105.8265076,3.16,0,41.025107890645884
4324,3,96.0,2,21.02681732,105.7876663,2.34,0,43.95748783373643
1595,2,83.0,2,20.97602463,105.7615967,7.96,1,29.944090948036514
106,2,84.0,1,20.96246719,105.792366,8.14,2,38.40731463314638
925,2,47.0,2,21.0261015,105.823328,2.51,1,46.733758722326854
10810,3,150.0,2,21.0151062,105.7248459,8.46,0,37.73570617488021
7410,2,80.0,2,21.02956772,105.7918777,1.85,0,34.27910500443208
5006,2,70.0,2,21.04049873,105.9047928,10.01,1,36.1375161965083
3349,3,84.7,2,20.99895859,105.7880325,4.7,3,46.22341902848463
1211,2,78.0,2,20.97843933,105.772644,7.2,2,41.8339615674985
10069,2,87.0,2,21.06303596,105.7959747,2.19,1,43.355207371857745
5103,2,60.0,1,21.0387557,105.7922448,1.31,1,28.208257035489567
816,3,75.0,2,20.9732914,105.8200073,7.13,0,45.26373512758416
3187,5,186.0,3,21.03445816,105.7696533,3.61,0,40.5414142101625
6935,3,117.0,2,20.97447205,105.7608795,8.13,1,47.38757411954928
7531,2,82.0,2,21.01875877,105.7947769,2.61,2,37.878376472906325
165,3,112.7,2,20.96875381,105.7921066,7.52,4,47.8387070436314
5391,2,68.5,1,20.97145653,105.8281708,7.52,0,38.80117200702861
7296,2,70.0,2,21.02496719,105.7713165,3.79,0,38.006520230585785
10733,2,82.0,2,21.08334923,105.81073,4.09,0,43.47993203695415
7327,3,75.0,2,20.97993279,105.8646317,8.69,0,32.05526802578446
2191,2,65.0,1,21.0024147,105.9641113,16.45,0,30.690027016285484
2690,3,175.0,2,21.00695801,105.8010788,3.61,3,36.370339569645104
10874,2,80.0,2,21.06853676,105.8027649,2.57,0,33.45365128566214
5278,3,114.0,2,20.98337555,105.7835312,6.32,3,31.107552120379214
2068,2,81.0,2,21.04574585,105.8663788,6.17,3,40.74794275050642
5826,1,30.0,1,21.00893211,105.7440033,6.96,0,41.37506870608821
4797,4,167.0,3,21.02295303,105.8098145,2.06,3,43.00691664588836
8830,2,59.0,1,21.002415,105.96411,16.45,0,41.11093409252574
2020,2,71.0,2,20.95658875,105.8448868,9.52,2,36.087251397587536
9381,2,26.0,1,20.9877606,105.8006384,5.53,3,34.475042557425574
10700,1,45.0,1,21.07284927,105.8124313,3.09,0,31.13204944188069
9580,3,111.0,2,20.98702621,105.7868347,5.87,1,48.731664036539286
9638,2,70.8,2,21.00580597,105.7943726,3.85,2,48.752366580151254
7904,2,47.0,2,21.018134,105.855273,5.63,2,31.423386203994802
3505,3,109.0,2,21.03158569,105.7682037,3.82,0,38.56280767187475
8169,3,107.7,2,21.03445816,105.7696533,3.61,0,47.87267367994755
7218,2,75.0,1,20.96246719,105.792366,8.14,2,27.72443967835194
9180,2,45.5,2,21.07284927,105.8124313,3.09,0,40.49745196756848
10058,3,120.0,3,21.02358246,105.8052292,1.93,3,45.8086110927453
2773,3,80.0,2,21.02724648,105.7860107,2.44,0,51.94030265417868
9777,2,84.0,2,21.04423332,105.7673187,3.74,0,39.30624356080225
4983,3,96.0,2,21.02681732,105.7876663,2.34,0,60.14189056982317
8235,2,97.0,2,21.073904,105.79998,3.13,0,31.655928544123228
3150,3,118.0,2,21.00056,105.80292,4.24,4,51.97658108631588
8732,2,61.0,2,21.03158569,105.7604523,4.57,1,33.45365128566214
9065,2,60.0,1,21.0024147,105.9641113,16.45,0,46.80231292965951
5125,2,92.5,2,20.997612,105.8093262,4.55,4,50.00200453759816
8274,2,50.0,1,20.9965735,105.8427701,6.0,3,46.96895691666021
9221,2,64.0,2,21.00885201,105.7439194,6.97,0,49.465399142766266
888,3,105.0,2,21.03656769,105.7604828,4.47,1,43.355866054870276
9331,2,65.0,1,21.02923775,105.7938538,1.75,0,44.64650566800779
10561,2,80.0,2,21.04437256,105.8032303,0.21,2,48.30640763026908
1294,3,101.0,2,20.97833824,105.8363342,7.19,1,26.522719127241963
3340,2,86.4,2,21.00826073,105.7960434,3.57,2,42.375278674752145
6190,3,90.0,2,21.04956627,105.778595,2.69,1,36.5143226694076
4899,3,114.0,2,20.97241211,105.761528,8.27,2,42.752727683786674
8282,1,53.0,1,20.99479103,105.8678436,7.94,0,49.66756612869546
2980,2,69.0,2,20.96246719,105.792366,8.14,2,43.00429016749578
6853,3,86.3,2,21.07024574,105.7914734,3.04,1,46.44399095363052
7408,3,153.0,2,21.03407669,105.7703552,3.55,0,51.691729896559984
4930,3,82.0,2,21.00481796,105.8046722,3.81,4,47.02931806387864
2996,3,102.0,2,21.0124321,105.767395,4.82,0,32.308389024730616
10487,3,115.0,2,21.08229256,105.7918243,4.14,1,50.67335966641411
1573,3,100.0,2,20.99433327,105.8675613,7.94,0,43.25047369021607
1596,2,86.0,2,20.9835701,105.7722626,6.76,2,29.251249142003214
6860,3,86.3,2,21.07024574,105.7914734,3.04,1,41.78117712610851
196,3,113.0,2,21.03600121,105.7824631,2.33,1,41.522291293821
2227,2,62.0,2,21.00885201,105.7439194,6.97,0,41.0154549261459
9341,3,128.0,2,21.05554771,105.8085938,1.32,2,45.02210019863692
6803,3,80.0,2,21.0024147,105.9641113,16.45,0,45.65717284416537
9109,2,43.0,1,21.0216524,105.8009999,2.16,2,31.27051361071191
5600,1,48.0,1,20.99927711,105.7381134,7.96,0,42.33519671007808
1607,2,54.0,1,21.03512001,105.7674332,3.81,0,41.692995036640816
10691,3,141.0,2,21.04335976,105.8184891,1.38,2,46.62316689540173
712,2,91.0,2,20.97366714,105.7587128,8.31,1,29.270770970333903
9326,2,52.0,2,21.0117028,105.8368627,4.48,2,43.94713427054996
1248,3,151.0,2,21.00966644,105.7937469,3.5,2,38.38997480732966
3802,3,88.0,2,21.04437256,105.8032303,0.21,2,42.55254590924154
7455,2,52.0,1,20.96273422,105.8643417,9.99,1,29.270770970333903
82,2,65.0,2,21.00580597,105.7943726,3.85,2,37.12419380388934
6952,3,86.0,2,21.0555439,105.80513,1.26,2,39.33314898567083
3597,2,70.0,2,20.97952843,105.7875671,6.57,3,31.655928544123228
6021,3,86.0,2,21.03512001,105.7674332,3.81,0,32.44942305802271
2371,2,73.0,2,21.0124321,105.767395,4.82,0,21.808405290129958
5710,2,70.0,2,21.06287956,105.7222366,8.49,0,43.241050719601496
2368,2,77.0,2,21.04423332,105.7673187,3.74,0,40.47335039240383
1508,2,90.0,2,21.04785919,105.8846817,8.01,4,33.677178957467696
983,2,70.0,2,20.98543167,105.8393402,6.71,2,46.74037417701688
2960,3,181.0,3,21.00695801,105.8010788,3.61,3,54.4369826972934
8454,2,48.0,1,20.96433449,105.8272934,8.18,1,37.41180061350132
4686,2,55.0,1,21.07284927,105.8124313,3.09,0,41.98529677925331
8605,2,59.0,2,21.03506279,105.7496643,5.56,1,44.743549763075414
5484,2,64.0,1,21.03244019,105.778595,2.81,0,47.01538598061819
6009,2,55.0,2,21.00885201,105.7439194,6.97,0,50.38164452215412
191,2,63.86,2,21.00580597,105.7943726,3.85,2,44.145274758878834
2877,2,86.8,2,21.05967522,105.8040771,1.68,2,40.74794275050642
1835,2,78.78,2,21.04015923,105.7613144,4.35,1,30.836973307285906
6606,3,80.0,2,21.0024147,105.9641113,16.45,0,27.375129663262868
930,2,86.8,2,21.05967522,105.8040771,1.68,2,38.572093141589555
7674,3,87.0,2,21.03717804,105.8730698,6.86,2,30.322821974932946
10377,3,110.0,2,21.0203116,105.8083282,2.29,3,35.27773184076743
10876,2,45.0,2,21.07284927,105.8124313,3.09,0,31.987157562769887
7863,3,100.0,2,21.03445816,105.7696533,3.61,0,27.422181049487772
7253,2,66.0,2,21.05239868,105.7801819,2.63,1,41.88997496350722
1985,3,115.0,2,21.03326988,105.8167038,1.54,2,38.590900868756684
2935,2,68.0,2,21.08234978,105.8717575,7.78,0,43.47993203695415
8998,2,54.0,2,20.95876884,105.8463135,9.39,2,44.80017699270488
3718,2,95.0,2,21.00966644,105.7937469,3.5,2,42.74213996580088
4843,2,83.8,2,20.96040535,105.794693,8.31,2,37.823535133284985
9194,3,141.0,4,21.07865143,105.8026123,3.58,0,44.25117784287105
1110,2,75.0,2,20.9952507,105.7844086,5.18,1,30.469113529627087
10525,1,48.0,1,21.04431725,105.877861,7.32,3,36.72679710263505
822,2,65.0,2,21.03506279,105.7496643,5.56,1,48.06041798162301
705,3,78.28,2,21.05760002,105.8845978,8.12,2,44.598668415811815
6831,3,86.3,2,21.07024574,105.7914734,3.04,1,41.48187856625994
788,2,65.0,2,20.97499894,105.82363,7.05,0,28.208257035489567
7405,3,80.0,2,21.0024147,105.9641113,16.45,0,50.2451250647051
4084,3,105.7,2,21.06616592,105.7981186,2.42,1,46.211017317241314
7564,3,99.0,2,20.95876884,105.8463135,9.39,2,43.18837000140187
370,2,70.0,2,20.97321701,105.7788544,7.43,4,38.787708396449155
4107,3,112.0,2,21.06443024,105.7984238,2.24,1,40.72403360768919
8619,3,100.0,2,20.99653816,105.8633881,7.48,0,36.62995507156948
