id,room,area,toilet,x,y,khoang_cach,n_hospital,Price_pred
8345,4,212.0,3,21.07865143,105.8026123,3.58,0,58.33333333
6958,3,117.0,2,20.97447205,105.7608795,8.13,1,35.54347826
309,3,100.0,2,21.04423332,105.7673187,3.74,0,35.616438355
9267,2,81.0,2,21.07865143,105.8026123,3.58,0,35.848313865714275
1112,3,118.5,2,20.99657822,105.8651962,7.62,0,39.39774575516129
5694,4,136.0,2,20.9919548,105.7851028,5.46,1,28.881987575714287
6293,1,56.0,1,21.01941681,105.8168793,2.65,2,26.014167649090908
9220,2,66.0,2,20.99851608,105.8031616,4.44,5,46.15384615
108,2,71.0,2,21.00522614,105.7389145,7.58,0,41.686182672857136
3398,1,50.0,1,21.00174141,105.9421463,14.35,0,39.16666667
10170,2,62.0,2,20.96144449,105.8353815,8.71,2,34.73053892
4316,2,78.0,2,21.02216148,105.7717972,3.89,0,55.878787880000004
5509,2,90.5,2,21.00631142,105.8074799,3.67,4,18.36734694
8042,3,75.0,2,20.97993279,105.8646317,8.69,0,36.941132793733345
3557,3,97.0,2,20.99848557,105.86866,7.79,0,41.42857143
6680,2,52.0,2,21.03597832,105.9062958,10.18,1,39.10004369
8295,2,52.0,1,21.0349161,105.8253805,2.22,3,45.0
4015,1,43.0,1,21.0024147,105.9641113,16.45,0,50.0
1806,2,50.0,1,20.9885384,105.8568166,7.53,1,37.05440901
998,2,77.0,2,21.08234978,105.8717575,7.78,0,52.33220050727273
740,3,144.0,2,21.00632286,105.8231964,4.1,4,33.60655738
5960,2,74.0,2,20.99653816,105.8633881,7.48,0,86.79245283
2919,3,89.0,2,20.99069977,105.8142776,5.31,2,37.547531326000005
1370,2,115.0,2,21.00266647,105.8154297,4.17,4,37.27699530555556
6808,2,70.0,2,21.06287956,105.7222366,8.49,0,41.9342581180851
6596,2,87.0,2,21.02041626,105.8072433,2.26,3,34.0
9409,1,25.0,1,21.01490355,105.8297206,3.76,2,58.69565217000001
9601,4,225.0,3,20.98345757,105.7856445,6.24,3,39.4
1725,3,202.0,2,21.005226,105.80506,3.77,4,26.31578947
8832,2,70.0,2,21.0024147,105.9641113,16.45,0,68.24999999999999
6509,3,144.0,2,21.00056076,105.8029175,4.24,4,33.52941176
6516,2,93.0,2,20.99357986,105.7982101,4.98,5,37.966417908749996
3925,3,95.8,2,21.00298119,105.7320557,8.29,0,51.1627907
6938,3,117.0,2,20.97447205,105.7608795,8.13,1,30.5
4053,3,104.0,2,21.04423332,105.7673187,3.74,0,37.23404255
10147,2,68.0,2,21.0024147,105.9641113,16.45,0,32.488640485000005
4402,2,88.0,2,20.96345901,105.762764,8.99,2,27.499999999999996
7710,3,82.5,2,20.97145653,105.8281708,7.52,0,13.04347826
9088,4,127.0,3,20.95876884,105.8463135,9.39,2,43.85964912
9435,2,73.0,1,20.97145653,105.8281708,7.52,0,62.5
8010,1,45.0,1,21.07284927,105.8124313,3.09,0,50.0
2259,3,91.9,2,21.08827972,105.8004074,4.56,0,26.73267327
5812,2,81.0,2,20.97321701,105.7788544,7.43,4,26.4
7613,2,62.0,2,21.0051976,105.8355164,4.87,2,39.67391304
2506,3,99.0,2,20.95876884,105.8463135,9.39,2,36.43410853
4677,2,100.0,2,21.01417351,105.7758713,4.07,0,41.89024390071429
378,4,120.0,2,20.99727631,105.8029861,4.57,5,35.92222222166667
10296,2,64.0,2,21.07865143,105.8026123,3.58,0,45.8333333375
192,1,55.0,1,21.00174141,105.9421463,14.35,0,59.375
8283,2,60.0,1,21.0024147,105.9641113,16.45,0,40.68965517
2339,3,118.0,2,21.00056,105.80292,4.24,4,25.629629631999997
8891,2,73.0,2,21.0124321,105.767395,4.82,0,38.86010363
5203,1,50.0,1,21.00618172,105.806427,3.68,4,35.94249201
10528,4,160.0,3,21.00522614,105.8050613,3.77,4,39.74363784
2673,3,86.0,2,21.03512001,105.7674332,3.81,0,95.54140127
7729,1,50.0,1,21.01414871,105.7887268,3.29,2,48.636363638
5145,3,110.0,2,21.03715324,105.7863388,1.93,1,21.05263158
1205,2,47.0,1,21.00893211,105.7440033,6.96,0,24.959935897500007
9522,3,106.0,2,20.97028351,105.8717117,9.88,0,89.84375
9642,2,53.0,2,20.95876884,105.8463135,9.39,2,49.15730337
8945,3,83.0,2,20.96144449,105.8353815,8.71,2,24.646258502857144
10179,2,78.0,2,21.04423332,105.7673187,3.74,0,31.0
1236,2,67.0,2,21.04615211,105.9156494,11.1,1,39.10004369
302,3,83.0,2,21.08234978,105.8717575,7.78,0,34.25925926
3536,2,65.5,2,20.95977592,105.7418823,10.42,0,58.13953488
10004,3,82.52,2,21.03597832,105.9062958,10.18,1,62.0
235,1,49.5,1,21.00174141,105.9421463,14.35,0,29.0
3103,2,105.0,2,21.03413582,105.7641068,4.15,1,65.70985145071428
4895,2,60.0,2,20.97859383,105.8353424,7.13,1,37.547531326000005
760,2,65.0,2,20.98483658,105.8598557,8.01,1,66.5
3922,2,102.0,2,21.00266647,105.8154297,4.17,4,35.416666664999994
2025,2,83.0,2,20.99657822,105.8651962,7.62,0,29.402985075
9786,2,89.0,2,21.00938606,105.7738724,4.56,0,29.10441767
9018,2,60.0,1,21.0024147,105.9641113,16.45,0,42.0
9958,3,128.0,2,21.04342079,105.8215637,1.69,2,15.0
7759,2,70.0,2,20.95850182,105.8263474,8.72,1,19.71428571
9242,2,75.0,1,21.0100005,105.8462454,5.3,3,13.33333333
6039,2,79.0,2,20.99458504,105.8633957,7.6,0,45.0
8726,2,55.0,1,20.98424339,105.8084488,5.88,3,40.126148704
3132,3,108.0,2,21.03445816,105.7696533,3.61,0,47.40608229
2516,2,77.0,2,20.98600006,105.8121872,5.74,2,24.764539008000003
10425,1,22.0,1,20.9877606,105.8006384,5.53,3,35.848313865714275
1117,3,103.0,2,21.03445816,105.7696533,3.61,0,42.85714286
661,2,70.0,2,20.973217,105.778854,7.43,4,26.74418605
10549,3,142.0,2,21.03217659,105.7739783,3.26,0,57.8125
5730,3,116.0,2,20.95990753,105.7681961,9.07,2,35.31598513
7734,2,65.0,2,20.97145653,105.8281708,7.52,0,37.33333333
2917,3,86.0,2,21.0322113,105.7996979,1.18,1,22.11538462
9708,2,70.0,2,21.0423584,105.9272995,12.26,0,37.14285714
54,3,108.0,2,21.03445816,105.7696533,3.61,0,19.33333333
3292,3,108.0,2,21.03715324,105.7863388,1.93,1,41.17647059
9259,3,116.0,2,20.98702621,105.7868347,5.87,1,17.92207792
7204,2,75.0,2,20.98424339,105.8084488,5.88,3,28.33333333
160,2,65.5,2,20.9939003,105.7601929,6.62,0,64.38715941
8948,2,56.0,1,20.98761179,105.8591608,7.76,1,26.4
148,2,79.0,2,20.95850182,105.8263474,8.72,1,43.75
2463,2,48.0,2,20.9655534,105.842025,8.59,2,44.338053097999996
1648,2,65.0,2,20.9732914,105.8200073,7.13,0,45.62540296333333
6611,3,110.0,2,21.0201683,105.7807541,3.3,0,29.666666666666668
7262,2,71.0,2,20.95658875,105.8448868,9.52,2,62.6612606
1210,3,98.5,2,21.0201683,105.7807541,3.3,0,23.901720618518517
8844,2,82.0,1,21.01941681,105.8168793,2.65,2,33.0
8865,2,78.0,2,20.97005844,105.8777771,10.32,0,42.42424242
5798,2,80.0,2,21.03043365,105.7692795,3.76,0,39.39774575516129
7894,2,68.0,2,21.04423332,105.7673187,3.74,0,63.572149339999996
5206,3,82.1,2,21.08234978,105.8717575,7.78,0,47.954545455
5598,1,48.0,1,20.99927711,105.7381134,7.96,0,27.177304962
8276,2,48.0,1,20.9837461,105.8411144,6.95,2,41.47058824
1559,3,105.0,3,21.0026989,105.7924271,4.21,2,25.258823526999997
9306,2,62.0,2,20.96356201,105.8316116,8.38,1,29.150326800000002
8618,2,78.0,2,20.98373795,105.8515625,7.55,1,18.491704374705883
4446,2,75.0,2,20.99453354,105.7893906,5.08,2,28.16666667
10003,2,74.0,2,20.95850182,105.8263474,8.72,1,37.5
337,2,52.0,1,21.0193276,105.8355011,3.88,1,29.666666666666668
3204,2,65.0,2,21.00278091,105.9454651,14.64,0,32.20338983
7143,4,148.0,3,21.00836563,105.8029099,3.46,3,95.1048951
301,1,50.0,1,21.0024147,105.9641113,16.45,0,30.15384615
9177,2,75.0,2,20.9908123,105.7839127,5.61,1,41.0
22,3,96.0,2,21.02681732,105.7876663,2.34,0,118.27586204999999
6642,3,95.0,2,21.00580597,105.7943726,3.85,2,83.88888889
3332,3,108.0,2,21.03715324,105.7863388,1.93,1,40.77658125125
207,2,74.0,2,20.97434616,105.7541656,8.52,0,39.66850829
9038,2,121.0,2,21.00836563,105.8029099,3.46,3,37.14285714
3954,3,76.26,3,20.98702621,105.7868347,5.87,1,25.0
112,2,94.0,2,21.01655388,105.7462845,6.41,0,65.34653465000001
2983,3,120.0,2,20.99433327,105.8675613,7.94,0,53.11695906399999
2239,4,143.0,3,20.99433327,105.8675613,7.94,0,22.90322581
2411,2,66.0,2,20.99657822,105.8651962,7.62,0,37.27699530555556
813,3,98.5,2,21.0201683,105.7807541,3.3,0,35.71428571
7197,3,94.0,2,20.97447205,105.7608795,8.13,1,33.205128205
5004,3,82.0,2,21.00657463,105.7450485,6.99,0,33.0
330,2,77.0,2,21.08234978,105.8717575,7.78,0,27.7173913
1177,2,70.0,2,21.0024147,105.9641113,16.45,0,34.0974212
2741,3,111.0,2,21.00836563,105.8029099,3.46,3,34.78952694384615
1841,2,66.0,2,20.96433449,105.8272934,8.18,1,47.61838050000001
5412,3,80.0,2,21.03510475,105.7655411,3.99,0,83.90243902
4970,2,70.0,2,21.04049873,105.9047928,10.01,1,26.92307692
7094,2,69.0,2,21.08234978,105.8717575,7.78,0,27.177304962
3830,2,79.0,2,21.04015923,105.7613144,4.35,1,37.833333333333336
4758,2,73.0,2,20.97602463,105.7615967,7.96,1,41.66666667
9910,2,64.0,1,21.00885201,105.7439194,6.97,0,43.98563734
8135,3,160.0,2,21.00836563,105.8029099,3.46,3,28.07017544
3417,2,65.0,1,20.99433327,105.8675613,7.94,0,52.01149425333334
9933,2,77.0,2,21.0124321,105.767395,4.82,0,39.0070922
9,2,59.0,2,21.00885201,105.7439194,6.97,0,38.349514565
5251,2,102.0,2,21.002666,105.81543,4.17,4,40.0
3223,2,72.0,2,21.0124321,105.767395,4.82,0,61.16959064333332
7565,1,55.0,1,21.01941681,105.8168793,2.65,2,40.23271154571428
8081,3,155.0,3,21.03043365,105.7692795,3.76,0,40.81632653
2556,2,73.0,2,21.0124321,105.767395,4.82,0,48.02631579
1649,4,136.0,3,20.99433327,105.8675613,7.94,0,32.22672065052632
4120,2,77.0,2,21.03326988,105.8167038,1.54,2,39.034351873461546
10570,3,115.17,2,21.00245285,105.8011932,4.06,4,35.625
272,2,75.0,2,20.97434616,105.7541656,8.52,0,42.993515852499996
6073,2,58.0,1,21.07390404,105.7999802,3.13,0,37.22222222
1340,2,81.4,2,21.01755,105.79067,2.9,2,36.01008968941176
8905,2,55.0,2,20.97309303,105.8383713,7.75,1,47.65395894
9937,3,132.0,2,21.01434898,105.7964096,2.98,2,29.78787878833333
6491,3,95.0,2,20.99433327,105.8675613,7.94,0,36.36363636
2109,2,70.0,2,20.98361588,105.8204346,6.14,2,30.34904510714286
9371,4,190.0,3,21.07213593,105.810997,2.99,0,21.61572052
10566,3,90.0,2,20.99688148,105.8179703,4.79,3,53.84615385
9176,3,97.0,2,20.97434616,105.7541656,8.52,0,41.2119773275
10996,1,35.0,1,20.9961581,105.8618348,7.38,0,43.51851852
7485,2,65.0,1,21.019056,105.78798,2.91,1,22.8214285725
990,2,60.0,2,21.00481796,105.8046722,3.81,4,38.66666667
491,2,89.0,2,21.05226898,105.8848114,8.06,5,50.94339623
8275,2,67.0,1,21.023229,105.8062465,1.98,3,43.300962152000004
9304,3,145.0,2,21.03158569,105.7682037,3.82,0,20.363636366666665
6199,3,112.0,2,20.97366714,105.7587128,8.31,1,25.55699482
8824,2,59.0,1,20.97145653,105.8281708,7.52,0,61.16959064333332
2519,1,39.0,1,20.95757484,105.8069,8.54,1,38.145424657999996
6209,4,134.0,3,20.94645882,105.8557816,10.92,3,33.06451613
1955,2,90.0,2,21.04785919,105.8846817,8.01,4,41.839080460000005
1534,1,39.0,1,20.96266174,105.8212662,8.2,0,21.76470588
9953,2,61.0,2,20.99453354,105.7893906,5.08,2,42.0
1998,2,68.0,2,21.02097893,105.7910614,2.58,2,49.53846153799999
2799,2,71.0,2,20.98303413,105.8351135,6.72,2,26.70807453
5301,3,130.0,2,20.98651886,105.7863998,5.93,1,23.901720618518517
4449,1,26.0,1,21.00893211,105.7440033,6.96,0,34.78952694384615
5612,2,83.0,2,21.0296936,105.8215103,2.14,1,23.0
5690,3,103.0,2,20.98600006,105.8121872,5.74,2,19.24242424
5136,3,106.0,2,20.99843788,105.8667374,7.63,0,33.04347826
10737,3,110.0,3,21.06583214,105.8265076,3.16,0,37.547531326000005
5606,2,80.0,2,21.0744648,105.700798,10.86,0,45.94594595
10398,2,41.0,1,21.020889,105.8158204,2.47,2,39.96109815288889
7388,2,70.0,2,21.0024147,105.9641113,16.45,0,29.666666666666668
325,2,63.0,2,21.0024147,105.9641113,16.45,0,26.796116504
5494,1,48.0,1,20.99927711,105.7381134,7.96,0,72.59259259
5196,3,106.7,2,21.03445816,105.7696533,3.61,0,12.77083333
10792,3,108.0,2,21.04015923,105.7613144,4.35,1,39.39774575516129
4946,1,39.0,1,20.95757484,105.8069,8.54,1,37.547531326000005
119,2,71.8,2,21.04273033,105.730217,7.45,1,53.271028038888886
1723,3,120.0,2,20.99433327,105.8675613,7.94,0,40.0
8785,2,65.52,2,20.96331406,105.8267365,8.26,1,43.300962152000004
10522,3,70.0,2,21.0104478,105.8184384,3.53,3,45.29702970500001
6281,2,73.5,2,21.03715324,105.7863388,1.93,1,63.63636363999999
5174,3,115.0,2,21.01875877,105.7947769,2.61,2,26.66666667
2819,2,68.0,2,20.96728516,105.7781754,8.02,3,51.37931034
833,2,82.5,2,20.9908123,105.7839127,5.61,1,57.15892054
7788,2,71.0,2,21.03108406,105.7745667,3.24,0,80.11695906
9715,3,123.7,2,21.00896263,105.793129,3.59,2,24.76190476
62,1,47.0,1,21.00885201,105.7439194,6.97,0,39.034351873461546
6802,2,76.9,1,20.98391965,105.8694668,8.76,0,27.92207792
8762,2,81.8,2,21.06583214,105.8265076,3.16,0,39.96109815288889
5252,2,80.0,2,20.99458504,105.8633957,7.6,0,47.87256589
3501,2,59.0,1,21.03506279,105.7496643,5.56,1,26.526315793333332
3681,3,110.0,2,21.0201683,105.7807541,3.3,0,31.53846154
4759,2,72.6,2,21.02216148,105.7717972,3.89,0,74.75
2958,2,55.0,1,20.99927711,105.7381134,7.96,0,37.27699530555556
8877,3,156.0,2,21.05900574,105.783226,2.68,1,24.26470588
3391,1,41.2,1,21.00174141,105.9421463,14.35,0,39.74363784
7282,2,70.0,2,21.0024147,105.9641113,16.45,0,36.35745841083333
5074,2,64.0,2,21.00481796,105.8046722,3.81,4,51.65165164888889
887,2,81.0,2,20.9952507,105.7844086,5.18,1,26.570760875555557
3547,1,46.0,1,21.00174141,105.9421463,14.35,0,26.92307692
1755,2,66.9,2,20.99477196,105.8061295,4.82,5,47.300000000000004
2095,2,70.5,2,21.01414871,105.7887268,3.29,2,46.611893584444445
845,2,68.0,2,20.97396851,105.8216934,7.1,0,30.76923077
3175,2,56.0,2,20.9732914,105.8200073,7.13,0,35.0877193
5637,2,69.9,2,20.97952843,105.7875671,6.57,3,31.0
2785,3,99.2,2,21.02216148,105.7717972,3.89,0,59.210526314999996
955,3,85.0,2,21.05760002,105.8845978,8.12,2,35.0
10516,2,79.0,2,20.96164288,105.8739147,10.68,0,41.1
10197,3,125.0,2,21.01941681,105.8168793,2.65,2,27.721433400000002
7083,2,50.0,1,21.023229,105.8062465,1.98,3,23.5
5375,2,60.0,2,20.9265482,105.849587,12.47,1,35.0
3715,2,70.0,2,21.00893211,105.7440033,6.96,0,36.66666667
5680,3,127.0,2,20.99843788,105.8667374,7.63,0,47.754001405625
8973,3,105.0,2,21.0508709,105.7861252,2.02,1,23.483483480000004
1092,2,71.0,2,21.02403259,105.9103546,10.73,0,57.33379856444445
1560,2,65.0,2,21.01414871,105.7887268,3.29,2,25.158450707500002
981,2,55.0,1,20.99927711,105.7381134,7.96,0,40.0
4886,3,103.2,2,21.09144402,105.7847214,5.25,1,63.24324323999999
9807,3,108.0,2,21.03445816,105.7696533,3.61,0,45.481927711666664
8819,1,46.0,1,20.99668503,105.873848,8.32,0,41.66666667
3534,2,71.0,2,20.98464203,105.7747192,6.55,3,48.38709677
784,2,69.0,2,21.02216148,105.7717972,3.89,0,57.920792075
4305,1,45.0,1,21.07284927,105.8124313,3.09,0,83.90243902
102,3,109.0,2,21.06583977,105.7981491,2.38,1,113.9784946
3749,3,98.0,2,21.00968742,105.7215958,8.95,0,38.88888889
9396,2,90.0,2,20.99993896,105.8363724,5.34,3,73.88316151333335
9797,2,54.0,2,21.03630638,105.9331207,12.86,1,31.63265306
969,1,145.0,3,21.07213593,105.810997,2.99,0,29.666666666666668
1444,1,38.0,1,21.00885201,105.7439194,6.97,0,31.06060606
315,3,106.0,2,20.99599457,105.8612671,7.35,0,25.119047616666663
9529,3,82.0,2,21.00522614,105.7389145,7.58,0,26.19047619
4498,2,56.0,1,21.00993389,105.802602,3.31,3,32.0
455,2,78.0,2,20.97843933,105.772644,7.2,2,41.72517672812501
3227,5,186.0,3,21.01193619,105.7749939,4.29,0,42.0
3898,2,76.0,2,20.99479103,105.8678436,7.94,0,48.01234568
3579,2,70.0,2,20.97321701,105.7788544,7.43,4,30.96774194
7026,2,77.0,2,20.99985123,105.8013687,4.32,5,26.875
9319,2,94.0,2,20.97447205,105.7608795,8.13,1,40.0
403,4,127.0,3,20.94645882,105.8557816,10.92,3,42.0
8437,2,63.0,2,20.98483658,105.8598557,8.01,1,33.975391960625004
7371,2,63.0,2,21.05593681,105.8813324,7.77,4,29.666666666666668
2645,2,68.0,2,20.99458504,105.8633957,7.6,0,31.805555560000002
7106,3,125.0,2,21.00836563,105.8029099,3.46,3,73.52941176
9664,2,84.0,2,21.01155281,105.8492584,5.45,3,39.96109815288889
9422,4,188.0,3,21.01682663,105.8152237,2.81,4,26.811594200000002
1346,2,80.36,2,21.02956772,105.7918777,1.85,0,25.65359477333334
3669,1,45.0,1,21.00174141,105.9421463,14.35,0,20.0
4122,3,140.0,2,21.06308556,105.7948227,2.25,1,36.19047618888888
4985,2,75.0,2,21.00350571,105.7915268,4.16,2,40.72348746333333
10567,2,62.0,2,21.07024574,105.7914734,3.04,1,35.20114943
3450,2,91.0,2,21.03623962,105.7853775,2.05,1,20.63829787
7077,3,124.0,2,21.01941681,105.8168793,2.65,2,33.0
4579,2,77.0,2,20.93970299,105.7872543,10.47,0,24.17910448
3676,2,91.0,2,21.04785919,105.8846817,8.01,4,42.10526316
4415,3,115.0,2,21.01167488,105.8626785,6.59,1,39.96109815288889
6848,2,50.0,1,21.0027755,105.8563287,6.54,1,29.150326800000002
4784,3,85.3,2,21.00580597,105.7943726,3.85,2,36.941132793733345
2814,4,158.6,3,21.01864815,105.7817917,3.34,0,31.53846154
8161,3,77.0,2,21.08234978,105.8717575,7.78,0,45.62540296333333
6850,2,73.6,2,20.98424339,105.8084488,5.88,3,24.370405728
6431,3,104.0,2,21.04044151,105.7807159,2.41,1,50.0
4336,3,134.0,2,21.03158569,105.7604523,4.57,1,28.97862233
9545,1,40.0,1,21.00879135,105.8175868,3.65,4,82.14285714
7921,2,50.0,2,20.998032,105.8503425,6.4,3,44.327272728000004
3951,4,140.0,2,20.99668503,105.873848,8.32,0,34.78952694384615
6183,3,121.0,2,21.04033661,105.7675858,3.72,0,48.82075471500001
4429,3,140.0,2,21.06587982,105.801384,2.32,1,35.0
10679,2,49.0,1,20.95977592,105.7418823,10.42,0,46.239316236
203,3,113.0,2,21.00029182,105.8160095,4.41,4,85.58558559
1742,2,67.0,2,20.98424339,105.8084488,5.88,3,32.85714286
7812,3,97.0,2,21.09144402,105.7847214,5.25,1,81.42857143
7099,2,60.0,1,21.0024147,105.9641113,16.45,0,40.56277056333334
10670,2,62.0,2,21.07024574,105.7914734,3.04,1,28.288888888333332
8527,2,58.0,1,20.99400686,105.7609574,6.56,0,43.125
6329,2,55.0,1,20.95757484,105.8069,8.54,1,49.843260189090905
5983,1,43.0,1,21.07390404,105.7999802,3.13,0,47.16666667
4162,3,95.0,2,20.957147,105.8482523,9.62,2,30.1
7639,3,112.0,2,20.97241211,105.761528,8.27,2,38.793156416315796
3978,1,43.0,1,21.0024147,105.9641113,16.45,0,27.357723576666668
1762,3,103.0,2,21.00522614,105.8050613,3.77,4,26.53061224
10569,4,185.0,3,21.03326988,105.8167038,1.54,2,33.975391960625004
6076,3,70.0,2,21.08613586,105.7856827,4.72,1,35.0
6632,2,75.0,2,20.99843788,105.8667374,7.63,0,39.39774575516129
358,2,74.0,2,20.98304367,105.7573395,7.64,0,38.546655812758615
8714,2,62.0,2,21.08827972,105.8004074,4.56,0,71.11111111
3042,3,98.0,2,20.97332001,105.7782822,7.45,4,62.5
2111,2,65.0,2,21.01414871,105.7887268,3.29,2,25.258823526999997
9673,3,143.0,2,21.0026989,105.7924271,4.21,2,108.1081081
1710,2,100.0,2,21.05967522,105.8040771,1.68,2,44.23547400666667
2030,2,67.0,2,20.9732914,105.8200073,7.13,0,23.67021277
7087,3,82.0,2,20.9732914,105.8200073,7.13,0,39.96109815288889
6640,2,79.0,2,21.04015923,105.7613144,4.35,1,41.747114586842116
5330,3,90.94,2,21.0201683,105.7807541,3.3,0,40.77658125125
8187,2,63.0,2,21.05058098,105.792244,1.46,1,43.68932039
6698,2,55.0,1,21.0024147,105.9641113,16.45,0,33.71212121
10077,2,90.0,2,20.98651886,105.7863998,5.93,1,32.54545455
7779,3,107.0,2,21.01684952,105.7839737,3.33,1,40.7079646
4713,3,100.25,2,21.06909752,105.8880386,8.73,2,91.76470587999998
6394,3,98.0,2,21.09144402,105.7847214,5.25,1,39.96109815288889
5732,4,155.0,2,20.97366714,105.7587128,8.31,1,39.39774575516129
2072,2,63.4,1,20.96388435,105.8241653,8.14,1,41.82509506
6162,2,70.0,2,20.97952843,105.7875671,6.57,3,35.61643836
1087,2,72.0,2,20.99657822,105.8651962,7.62,0,43.2491582475
5929,3,106.0,2,20.96273422,105.8643417,9.99,1,36.45833333
7085,1,47.0,1,21.0024147,105.9641113,16.45,0,41.9342581180851
3017,1,34.0,1,21.0024147,105.9641113,16.45,0,34.223300970000004
5608,2,69.9,2,20.97952843,105.7875671,6.57,3,26.666666666296294
10746,2,85.0,2,20.97366714,105.7587128,8.31,1,27.69503546111111
10025,3,82.0,2,21.08234978,105.8717575,7.78,0,82.70676692
7210,2,75.0,1,20.96246719,105.792366,8.14,2,45.16129032
8256,3,102.0,2,21.03717804,105.8730698,6.86,2,47.42268041
2049,3,115.0,2,21.03326988,105.8167038,1.54,2,16.190476186666668
163,2,65.5,2,20.9939003,105.7601929,6.62,0,39.39774575516129
3990,2,79.0,1,20.99657822,105.8651962,7.62,0,35.40229885
9609,2,62.0,2,20.96356201,105.8316116,8.38,1,48.48484848
10469,2,63.5,1,21.03244019,105.778595,2.81,0,53.22580645
9833,2,76.53,2,20.99599457,105.8612671,7.35,0,33.25
874,3,84.0,2,21.00580597,105.7943726,3.85,2,35.8490566
8262,3,80.0,2,21.0024147,105.9641113,16.45,0,55.878787880000004
4332,3,109.0,2,21.03510475,105.7655411,3.99,0,45.20671731499999
486,3,88.0,2,20.94645882,105.8557816,10.92,3,62.16216216
8019,2,52.0,2,20.95876884,105.8463135,9.39,2,35.33088235499999
3748,2,61.0,1,20.99895859,105.7880325,4.7,3,24.959935897500007
4961,3,80.0,2,20.96445465,105.8313599,8.29,1,39.77900552
10428,2,68.0,2,20.99835014,105.806366,4.46,4,35.10638298
6725,3,85.0,1,21.0416738,105.841164,3.65,4,41.136363635
3685,2,70.0,2,20.96473503,105.8263626,8.11,1,58.0
6982,3,140.0,2,21.01682663,105.8152237,2.81,4,29.32881356
6226,1,35.0,1,21.00580597,105.7943726,3.85,2,54.603104906521736
9723,3,250.0,3,21.00026512,105.8699341,7.79,0,83.8888888888889
8636,2,76.0,2,20.98009872,105.8742447,9.37,0,28.682539682777776
4501,2,55.0,1,20.95757484,105.8069,8.54,1,27.250000002500002
5707,2,48.0,1,20.99927711,105.7381134,7.96,0,26.814814816
159,1,55.0,1,21.00174141,105.9421463,14.35,0,33.78378378
7226,2,81.0,2,20.96246719,105.792366,8.14,2,23.20754717
10951,3,115.0,2,21.00886726,105.820343,3.75,4,43.68488172411764
1260,2,73.0,2,21.05773544,105.913353,10.96,2,34.53413654666667
9997,3,110.0,2,21.00966644,105.7937469,3.5,2,44.61538462
10568,2,90.0,2,21.0187118,105.7924762,2.71,2,18.491704374705883
8414,2,65.0,1,21.03413582,105.7641068,4.15,1,40.34509803666667
810,3,117.0,2,20.97986794,105.7439194,8.76,0,32.70676692
3051,2,45.0,1,21.0334876,105.827183,2.44,2,35.14285714142857
10426,3,94.0,2,21.0124321,105.767395,4.82,0,42.75466284
6465,3,105.0,3,20.99751663,105.795166,4.64,4,39.96109815288889
10636,2,60.0,1,21.01028824,105.9401245,13.93,1,24.038461539999997
7261,4,127.0,3,20.94645882,105.8557816,10.92,3,45.0
6335,3,116.0,2,21.01124191,105.7953415,3.3,2,29.666666666666668
6901,3,106.0,2,21.04044151,105.7807159,2.41,1,97.260274004
3047,2,59.0,1,21.00657463,105.7450485,6.99,0,57.00000000000001
789,3,86.0,2,21.04431725,105.877861,7.32,3,32.25806452
8121,2,50.0,2,20.9985064,105.8421537,5.81,3,27.142857140000004
2906,2,70.0,2,20.97602463,105.7615967,7.96,1,16.0
5336,2,74.0,2,21.04956627,105.778595,2.69,1,28.682539682777776
4019,2,67.0,1,20.95405769,105.7409821,10.94,0,35.894927540000005
5881,4,70.0,2,21.00968742,105.7215958,8.95,0,21.72619048
10108,2,55.0,1,21.00657463,105.7450485,6.99,0,41.5540540525
7723,3,115.0,2,21.01743507,105.7803955,3.52,0,40.33452461333333
8054,2,50.0,2,21.03630638,105.9331207,12.86,1,42.291795713999996
7854,2,64.0,2,21.00885201,105.7439194,6.97,0,53.69318182000001
1819,3,125.0,2,21.01941681,105.8168793,2.65,2,33.33333333
5871,2,64.0,2,21.00885201,105.7439194,6.97,0,35.848313865714275
5846,3,127.1,2,20.96333122,105.763916,8.94,2,42.85714286
1662,1,55.0,1,21.07284927,105.8124313,3.09,0,26.00382409
3267,1,28.0,1,21.00885201,105.7439194,6.97,0,35.0
187,3,96.0,2,21.09144402,105.7847214,5.25,1,59.0218642109091
8008,2,86.0,2,21.04423332,105.7673187,3.74,0,24.252491692857145
2212,2,87.0,2,20.97366714,105.7587128,8.31,1,19.64285714
5027,3,80.0,2,21.0024147,105.9641113,16.45,0,65.71719857999999
10897,4,127.0,3,20.94645882,105.8557816,10.92,3,27.5
8837,2,55.0,2,21.013058,105.839329,4.57,2,57.14285714
1410,2,77.4,2,20.98554039,105.7989426,5.77,2,54.603104906521736
5724,3,91.0,2,21.08234978,105.8717575,7.78,0,107.60869567499999
997,2,57.0,2,20.94633102,105.7557831,10.83,0,39.74363784
9179,2,45.0,2,21.07284927,105.8124313,3.09,0,35.848313865714275
2165,3,80.0,2,21.0024147,105.9641113,16.45,0,34.94074860531914
1227,2,72.0,2,20.98101997,105.7548981,7.95,0,23.0
7765,1,55.0,1,21.01941681,105.8168793,2.65,2,37.547531326000005
8509,2,61.05,2,20.96356201,105.8316116,8.38,1,23.901720618518517
490,3,160.0,3,21.06970978,105.8112106,2.76,0,45.681818177500006
